,token,lemma,POS,frequency(M),frequency(F),Mean frequency(M),Mean frequency(F),Chi2,p-value(Chi2),LL,p-value(LL),Welch's t,p-value(Welch's t)
6851,unimportant,unimportant,ADJ,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.2881534351871095,0.7732419430538416
6852,linegraph,linegraph,NOUN,0,4,0.0,0.00124031007751938,0.6582803870950831,0.4171676884744542,0.7763084331337322,0.3782725352998175,-0.8618303790335543,0.38882464632060654
6853,uses,us,NOUN,5,4,0.0033400133600534404,0.00124031007751938,1.46104901209104,0.22676328570328888,1.3539089891050282,0.24459590287305638,1.119422671468556,0.26301682484695893
6854,hold,hold,NOUN,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225382,0.4315189241816746
6855,fulfill,fulfill,VERB,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225383,0.4315189241816746
6856,unlimited,unlimited,ADJ,2,5,0.0013360053440213762,0.0015503875968992248,0.06301871412566705,0.8017868292663739,0.061558114686621535,0.8040500117988012,-0.17813414792760027,0.8586252692320537
6857,hesitations,hesitation,NOUN,1,2,0.0006680026720106881,0.00062015503875969,0.2992472856846057,0.5843546902274551,0.33586040454318455,0.5622284770090515,0.06070462394226453,0.9515970191751798
6858,watching,watching,NOUN,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.28815343518710945,0.7732419430538416
6859,impossibility,impossibility,NOUN,0,4,0.0,0.00124031007751938,0.6582803870950831,0.4171676884744542,0.7763084331337322,0.3782725352998175,-1.1128023709980859,0.26584998724379455
6860,unfamiliar,unfamiliar,ADJ,2,4,0.0013360053440213762,0.00124031007751938,0.11121163717644908,0.7387688984002831,0.11591515322434787,0.7335077726587498,0.08587663746049962,0.9315681259242956
6861,ant,ant,NOUN,0,4,0.0,0.00124031007751938,0.6582803870950831,0.4171676884744542,0.7763084331337322,0.3782725352998175,-1.3631810536669053,0.1728904778981242
6862,forth,forth,ADJ,0,5,0.0,0.0015503875968992248,1.0560607871918832,0.30411535062626105,1.2908846663119147,0.2558849819292943,-1.5243193912604553,0.12749594112424645
6863,travel,travel,NOUN,309,687,0.20641282565130262,0.21302325581395348,0.026564739051874998,0.8705287261359104,0.026601740710252564,0.8704393843047846,-0.213049193301813,0.831297793517324
6864,travels,travel,NOUN,49,100,0.032732130928523714,0.031007751937984496,0.10587806166512374,0.7448866095113365,0.1051403487473439,0.7457461017476922,0.20181945765816534,0.8400665668042854
6865,spectacular,spectacular,ADJ,0,6,0.0,0.0018604651162790699,1.4732131986622516,0.2248394068579647,1.850926530163282,0.1736756718625591,-1.6700675782727266,0.0949723000813912
6866,broad,broad,ADJ,1,5,0.0006680026720106881,0.0015503875968992248,0.11120889790636322,0.7387719981274893,0.1159122548989745,0.733510977595563,-0.7919014971430933,0.42845790923863547
6867,prefer,prefer,NOUN,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.2881534351871095,0.7732419430538416
6868,prefers,prefer,NOUN,1,4,0.0006680026720106881,0.00124031007751938,0.004013201457863536,0.9494879336918634,0.004044647325051248,0.9492906891282429,-0.5625650448886043,0.5737578170472637
6869,bussiness,bussiness,NOUN,0,5,0.0,0.0015503875968992248,1.0560607871918832,0.30411535062626105,1.2908846663119147,0.2558849819292943,-1.287999336633045,0.19780933395376246
6870,beleive,beleive,VERB,0,3,0.0,0.0009302325581395349,0.2992443517420755,0.584356532556586,0.335857042847002,0.5622304334169835,-1.1803662068780387,0.23791407715773139
6871,thay,thay,NOUN,1,5,0.0006680026720106881,0.0015503875968992248,0.11120889790636322,0.7387719981274893,0.1159122548989745,0.733510977595563,-0.7919014971430933,0.42845790923863547
6872,bosses,boss,NOUN,0,4,0.0,0.00124031007751938,0.6582803870950831,0.4171676884744542,0.7763084331337322,0.3782725352998175,-1.3631810536669053,0.1728904778981242
6873,peole,peole,NOUN,0,5,0.0,0.0015503875968992248,1.0560607871918832,0.30411535062626105,1.2908846663119147,0.2558849819292943,-1.5243193912604553,0.12749594112424645
6874,rools,rool,NOUN,4,2,0.0026720106880427524,0.00062015503875969,2.0365310711428894,0.1535594878498449,1.8555307715134788,0.1731415007001813,1.4262305913483044,0.15386792757669238
6875,miss,miss,NOUN,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.2881534351871095,0.7732419430538416
6876,image,image,NOUN,3,6,0.002004008016032064,0.0018604651162790699,0.052324982081788485,0.8190659156758116,0.053485658317663165,0.8171053111108806,0.10521048168142619,0.91621326427448
6877,images,image,NOUN,4,0,0.0026720106880427524,0.0,5.870929798463022,0.015392919699116535,5.489180904634375,0.019134505455713408,2.3984655862911994,0.016502502406726422
6878,followers,follower,NOUN,5,8,0.0033400133600534404,0.00248062015503876,0.06587596887043487,0.7974388263502509,0.06470341175730165,0.7992107657511912,0.433527798859421,0.6646511870016238
6879,exiting,exit,VERB,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.2881534351871095,0.7732419430538416
6880,negotiations,negotiation,NOUN,5,3,0.0033400133600534404,0.0009302325581395349,2.3127739201898954,0.12831488069522468,2.114277267995172,0.1459309319556471,1.8738982494276046,0.06100618313455861
6881,advanced,advanced,ADJ,6,4,0.004008016032064128,0.00124031007751938,2.608387679531697,0.10629978857897195,2.389981863489352,0.12211504540500165,1.6266350067310127,0.10388139250747168
6882,threat,threat,NOUN,12,14,0.008016032064128256,0.004341085271317829,2.016804763751226,0.15556619502101457,1.901764871461503,0.16788090674708203,1.3877146981593929,0.16528944460584855
6883,priceless,priceless,ADJ,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225384,0.4315189241816747
6884,but,but,ADP,0,6,0.0,0.0018604651162790699,1.4732131986622516,0.2248394068579647,1.850926530163282,0.1736756718625591,-1.6700675782727266,0.0949723000813912
6885,north,north,NOUN,3,5,0.002004008016032064,0.0015503875968992248,1.5229472456406772e-05,0.9968862668595195,1.523522066868531e-05,0.9968856792942027,0.3526186611909321,0.724390090035951
6886,fourty,fourty,NOUN,3,1,0.002004008016032064,0.000310077519379845,1.8087176208968894,0.17866213990406293,1.6398883681654888,0.20034078514946463,1.8620564250818352,0.06265723623081304
6887,existense,existense,NOUN,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225383,0.4315189241816746
6888,lucky,lucky,ADJ,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.2881534351871095,0.7732419430538416
6889,complitely,complitely,ADV,1,4,0.0006680026720106881,0.00124031007751938,0.004013201457863536,0.9494879336918634,0.004044647325051248,0.9492906891282429,-0.5625650448886043,0.5737578170472637
6890,outline,outline,VERB,3,8,0.002004008016032064,0.00248062015503876,0.0013005243273114687,0.9712322977696558,0.0012967680160145961,0.9712738547840405,-0.316055650517331,0.7519742431911883
6891,outlined,outline,VERB,0,7,0.0,0.0021705426356589145,1.9014351843482227,0.16791776419428756,2.4417405357653186,0.11814506839267394,-1.8041594117083026,0.07127004494083276
6892,consumer,consumer,NOUN,5,13,0.0033400133600534404,0.004031007751937985,0.004812827431220822,0.9446914905986193,0.004834324527186795,0.9445683055091241,-0.3400124892207892,0.7338622522586047
6893,consumers,consumer,NOUN,13,34,0.008684034736138945,0.010542635658914728,0.14663701886686967,0.7017700849361024,0.14896854660793046,0.6995230071021022,-0.45498249231585497,0.6491427599522667
6894,travellings,travelling,NOUN,1,10,0.0006680026720106881,0.0031007751937984496,1.5981873288881143,0.20616028191837668,1.8573978461944933,0.17292542675715017,-1.3813339256371366,0.16724169777938291
6895,travelling,travelling,NOUN,13,29,0.008684034736138945,0.008992248062015503,0.013417932152334383,0.9077826785855285,0.013354676844062219,0.9079993343253736,-0.09078100082487688,0.9276704589412293
6896,expenditure,expenditure,NOUN,2,9,0.0013360053440213762,0.0027906976744186047,0.377076209432418,0.5391721681736645,0.40001677819072334,0.527080592037964,-0.6978029483864832,0.4853348072664989
6897,expenditures,expenditure,NOUN,2,4,0.0013360053440213762,0.00124031007751938,0.11121163717644908,0.7387688984002831,0.11591515322434787,0.7335077726587498,0.07435951041157182,0.9407274766449243
6898,apportunity,apportunity,NOUN,3,2,0.002004008016032064,0.00062015503875969,0.8116974341346661,0.3676188792166787,0.7521743315904899,0.38578869649023273,1.1496080376379012,0.250363592565558
6899,summ,summ,NOUN,0,5,0.0,0.0015503875968992248,1.0560607871918832,0.30411535062626105,1.2908846663119147,0.2558849819292943,-1.0272609817201894,0.30435022989491917
6900,respectivly,respectivly,NOUN,0,6,0.0,0.0018604651162790699,1.4732131986622516,0.2248394068579647,1.850926530163282,0.1736756718625591,-1.4459840858959496,0.14824806041896493
6901,suburbs,suburb,NOUN,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225383,0.4315189241816746
6902,sould,sould,VERB,1,7,0.0006680026720106881,0.0021705426356589145,0.5871256614512296,0.44353276497685723,0.6451833418189405,0.42184004290222465,-1.044610790441469,0.2962563854561449
6903,mln,mln,NOUN,9,7,0.006012024048096192,0.0021705426356589145,3.5388081981361776,0.05994852150154986,3.2549433610731286,0.07120839725744141,1.2189211901429753,0.22293502039270052
6904,mln,mln,NOUN,24,14,0.01603206412825651,0.004341085271317829,16.4647885620805,4.956205055609487e-05,14.937329550636214,0.00011114193609580048,2.431594670152981,0.015069480623858492
6905,cooperate,cooperate,VERB,3,7,0.002004008016032064,0.0021705426356589145,0.06317174619729272,0.801551327924026,0.06192653836924367,0.8034764774432586,-0.10570164487371181,0.9158235669101831
6906,flow,flow,VERB,4,0,0.0026720106880427524,0.0,5.870929798463022,0.015392919699116535,5.489180904634375,0.019134505455713408,2.938819813774879,0.0033106099273225434
6907,heavily,heavily,ADV,3,2,0.002004008016032064,0.00062015503875969,0.8116974341346661,0.3676188792166787,0.7521743315904899,0.38578869649023273,1.3605168077137426,0.1737314022807594
6908,easier,easier,ADV,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225383,0.4315189241816746
6909,easy,easy,ADV,2,3,0.0013360053440213762,0.0009302325581395349,0.004013698331471316,0.9494848110256604,0.004045149968677275,0.9492875425532621,0.398858686034665,0.6900153754750984
6910,L.,L.,PROPN,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.18219693704996476,0.855436000874954
6911,trust,trust,NOUN,5,4,0.0033400133600534404,0.00124031007751938,1.46104901209104,0.22676328570328888,1.3539089891050282,0.24459590287305638,1.3921094521170243,0.163954842491819
6912,cheated,cheat,VERB,2,3,0.0013360053440213762,0.0009302325581395349,0.004013698331471316,0.9494848110256604,0.004045149968677275,0.9492875425532621,0.398858686034665,0.6900153754750984
6913,cheat,cheat,VERB,1,4,0.0006680026720106881,0.00124031007751938,0.004013201457863536,0.9494879336918634,0.004044647325051248,0.9492906891282429,-0.3791647401890084,0.7045825891160804
6914,cheating,cheat,VERB,4,21,0.0026720106880427524,0.0065116279069767444,2.060336076976133,0.15117682487629142,2.280814883444952,0.13098303775774048,-1.1388675452839059,0.25481620123417575
6915,aggression,aggression,NOUN,3,3,0.002004008016032064,0.0009302325581395349,0.29898366262368814,0.5845202755874729,0.2845780593122009,0.5937161741347246,0.8344327000650923,0.4040794258967967
6916,operation,operation,NOUN,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.2881534351871095,0.7732419430538416
6917,solute,solute,VERB,0,8,0.0,0.00248062015503876,2.33657552567143,0.12636707913295603,3.0547773903698436,0.08050002557347685,-1.724945554139458,0.08460274699248832
6918,overview,overview,VERB,0,3,0.0,0.0009302325581395349,0.2992443517420755,0.584356532556586,0.335857042847002,0.5622304334169835,-1.1803662068780385,0.23791407715773147
6919,dwellers,dweller,NOUN,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225383,0.4315189241816746
6920,collaboration,collaboration,NOUN,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.2352423663515825,0.8140308299689165
6921,musician,musician,ADJ,4,7,0.0026720106880427524,0.0021705426356589145,0.0013000981352534703,0.97123700981438,0.001296343452636864,0.9712785556239196,0.3058356537763057,0.759743268154009
6922,sporty,sporty,ADJ,0,6,0.0,0.0018604651162790699,1.4732131986622516,0.2248394068579647,1.850926530163282,0.1736756718625591,-1.1803662068780387,0.23791407715773139
6923,58,58,NUM,3,5,0.002004008016032064,0.0015503875968992248,1.5229472456406772e-05,0.9968862668595195,1.523522066868531e-05,0.9968856792942027,0.3153373761556833,0.7525194499526433
6924,exhausted,exhausted,ADJ,1,4,0.0006680026720106881,0.00124031007751938,0.004013201457863536,0.9494879336918634,0.004044647325051248,0.9492906891282429,-0.5625650448886043,0.5737578170472637
6925,chatting,chat,VERB,8,12,0.005344021376085505,0.0037209302325581397,0.355825309218146,0.5508339433555891,0.3446593008925247,0.5571520527648517,0.7616926294147114,0.4462815312075251
6926,chating,chat,VERB,2,4,0.0013360053440213762,0.00124031007751938,0.11121163717644908,0.7387688984002831,0.11591515322434787,0.7335077726587498,0.08587663746049962,0.9315681259242956
6927,chat,chat,VERB,4,3,0.0026720106880427524,0.0009302325581395349,1.1363739308126612,0.286419840077196,1.0530421948847195,0.30480748101141203,1.4475917798638975,0.14779766560439989
6928,businessmen,businessman,NOUN,23,47,0.015364061456245824,0.014573643410852714,0.02235822692413578,0.8811380613385753,0.022252840875091495,0.8814164449084414,0.17633583607047584,0.8600376750749399
6929,businessman,businessman,NOUN,1,14,0.0006680026720106881,0.004341085271317829,3.168165949261523,0.07508672099242561,3.872627932766254,0.049079617255963486,-1.8541335905768102,0.06378238811961613
6930,Businessmen,businessman,NOUN,1,5,0.0006680026720106881,0.0015503875968992248,0.11120889790636322,0.7387719981274893,0.1159122548989745,0.733510977595563,-0.7919014971430933,0.42845790923863547
6931,businessmans,businessman,NOUN,1,4,0.0006680026720106881,0.00124031007751938,0.004013201457863536,0.9494879336918634,0.004044647325051248,0.9492906891282429,-0.5625650448886043,0.5737578170472637
6932,biology,biology,NOUN,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225383,0.4315189241816746
6933,walking,walking,NOUN,1,2,0.0006680026720106881,0.00062015503875969,0.2992472856846057,0.5843546902274551,0.33586040454318455,0.5622284770090515,0.060704623942264536,0.9515970191751798
6934,decition,decition,NOUN,3,1,0.002004008016032064,0.000310077519379845,1.8087176208968894,0.17866213990406293,1.6398883681654888,0.20034078514946463,1.1771090009373413,0.23921135682250044
6935,uneffective,uneffective,ADJ,3,2,0.002004008016032064,0.00062015503875969,0.8116974341346661,0.3676188792166787,0.7521743315904899,0.38578869649023273,1.1496080376379012,0.250363592565558
6936,СПб,СПб,NOUN,4,9,0.0026720106880427524,0.0027906976744186047,0.06587934647190288,0.797433746577964,0.06470669524657979,0.7992057800523205,-0.07241259003418492,0.9422766338269587
6937,28.03.14,28.03.14,NUM,4,9,0.0026720106880427524,0.0027906976744186047,0.06587934647190288,0.797433746577964,0.06470669524657979,0.7992057800523205,-0.07241259003418492,0.9422766338269587
6938,менеджмент,менеджмент,NOUN,4,9,0.0026720106880427524,0.0027906976744186047,0.06587934647190288,0.797433746577964,0.06470669524657979,0.7992057800523205,-0.07241259003418492,0.9422766338269587
6939,00,00,NUM,4,9,0.0026720106880427524,0.0027906976744186047,0.06587934647190288,0.797433746577964,0.06470669524657979,0.7992057800523205,-0.07241259003418492,0.9422766338269587
6940,311,311,NUM,4,9,0.0026720106880427524,0.0027906976744186047,0.06587934647190288,0.797433746577964,0.06470669524657979,0.7992057800523205,-0.07241259003418492,0.9422766338269587
6941,TASK,TASK,PROPN,4,9,0.0026720106880427524,0.0027906976744186047,0.06587934647190288,0.797433746577964,0.06470669524657979,0.7992057800523205,-0.07241259003418492,0.9422766338269587
6942,+,+,PUNCT,4,1,0.0026720106880427524,0.000310077519379845,3.4791106621807764,0.062148131468409466,3.14595343360364,0.07611550435569482,2.322975015536906,0.020222788303399283
6943,graphes,graphe,NOUN,1,4,0.0006680026720106881,0.00124031007751938,0.004013201457863536,0.9494879336918634,0.004044647325051248,0.9492906891282429,-0.5625650448886043,0.5737578170472637
6944,》,》,PROPN,8,0,0.005344021376085505,0.0,14.49932032297195,0.00014021012189868466,14.051441702992609,0.00017787741752531115,1.4679358286964048,0.14218828717996626
6945,《,《,PROPN,7,0,0.004676018704074816,0.0,12.326667496918732,0.0004465328690982115,11.867461176465971,0.0005712323022419043,1.4679358286964046,0.1421882871799664
6946,grab,grab,VERB,0,3,0.0,0.0009302325581395349,0.2992443517420755,0.584356532556586,0.335857042847002,0.5622304334169835,-1.1803662068780387,0.23791407715773139
6947,desiases,desiase,NOUN,4,2,0.0026720106880427524,0.00062015503875969,2.0365310711428894,0.1535594878498449,1.8555307715134788,0.1731415007001813,1.3018348908282287,0.1930363633506532
6948,substances,substance,NOUN,0,12,0.0,0.0037209302325581397,4.111726959197878,0.04258685506216116,5.643481171999393,0.01752038615154613,-1.9290272877762695,0.053787359484109946
6949,delivery,delivery,NOUN,5,17,0.0033400133600534404,0.005271317829457364,0.4077611801980871,0.5231080346417707,0.4250062333958957,0.5144495426584328,-0.7759697080657465,0.4378057504017746
6950,cathegories,cathegorie,NOUN,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.2881534351871095,0.7732419430538416
6951,worsening,worsen,VERB,0,4,0.0,0.00124031007751938,0.6582803870950831,0.4171676884744542,0.7763084331337322,0.3782725352998175,-1.1128023709980859,0.26584998724379455
6952,exploiting,exploit,VERB,2,0,0.0013360053440213762,0.0,1.774626012023402,0.1828106082571826,1.6095969367070633,0.20454846962949283,2.076668947508995,0.037886101839224806
6953,countrie,countrie,NOUN,5,3,0.0033400133600534404,0.0009302325581395349,2.3127739201898954,0.12831488069522468,2.114277267995172,0.1459309319556471,1.4157931683317229,0.15690205138666194
6954,literally,literally,ADV,8,5,0.005344021376085505,0.0015503875968992248,4.2055628628775334,0.04029160071473938,3.8354959759404252,0.050178143333687523,2.155390166814114,0.031181719044066216
6955,attack,attack,NOUN,3,1,0.002004008016032064,0.000310077519379845,1.8087176208968894,0.17866213990406293,1.6398883681654888,0.20034078514946463,1.8620564250818352,0.06265723623081304
6956,attacks,attack,NOUN,8,7,0.005344021376085505,0.0021705426356589145,2.4350657636295954,0.1186489189079757,2.2565029612163237,0.1330542200484193,1.5233851683506714,0.12772936301392385
6957,medcine,medcine,NOUN,1,7,0.0006680026720106881,0.0021705426356589145,0.5871256614512296,0.44353276497685723,0.6451833418189405,0.42184004290222465,-0.6239558072128489,0.5326867618309925
6958,automatically,automatically,ADV,1,6,0.0006680026720106881,0.0018604651162790699,0.31803335583930953,0.5727919299031987,0.3410618148832383,0.5592169625665919,-0.9909386590364878,0.32176632947583306
6959,twenties,twenty,NOUN,0,4,0.0,0.00124031007751938,0.6582803870950831,0.4171676884744542,0.7763084331337322,0.3782725352998175,-1.3631810536669053,0.1728904778981242
6960,produsing,produse,VERB,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225383,0.4315189241816746
6961,produse,produse,VERB,4,4,0.0026720106880427524,0.00124031007751938,0.575230693922356,0.44818783231503845,0.5433274150483662,0.46105699983079984,0.9953505569523791,0.3196168201938795
6962,prodused,produse,VERB,2,6,0.0013360053440213762,0.0018604651162790699,1.5190356449594964e-05,0.9968902681306456,1.5195915333549373e-05,0.9968896991851477,-0.2457090802305582,0.8059181257154271
6963,produse,produse,VERB,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225383,0.4315189241816746
6964,slice,slice,NOUN,7,1,0.004676018704074816,0.000310077519379845,9.274823719334933,0.0023232504617976234,8.499940297133165,0.0035515813413925694,2.5663195838674495,0.010308984760721377
6965,18.2,18.2,NUM,5,11,0.0033400133600534404,0.0034108527131782944,0.06970455398742488,0.7917674355434137,0.06854823385676279,0.7934623960146162,-0.03897045378001695,0.9689155933091333
6966,countryside,countryside,NOUN,6,13,0.004008016032064128,0.004031007751937985,0.04947633366067853,0.823977010076403,0.05019139235391468,0.822730570921151,-0.009391380528376155,0.9925072695130235
6967,overpopulation,overpopulation,NOUN,4,1,0.0026720106880427524,0.000310077519379845,3.4791106621807764,0.062148131468409466,3.14595343360364,0.07611550435569482,2.322975015536907,0.020222788303399235
6968,drastical,drastical,ADJ,3,4,0.002004008016032064,0.00124031007751938,0.06301626754006207,0.8017905967888708,0.06155575796856949,0.8040536864174681,0.6345955684585433,0.5257229758417041
6969,summurise,summurise,VERB,0,3,0.0,0.0009302325581395349,0.2992443517420755,0.584356532556586,0.335857042847002,0.5622304334169835,-1.1803662068780385,0.23791407715773147
6970,1/4,1/4,NUM,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225383,0.4315189241816746
6971,grass,grass,NOUN,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.2881534351871095,0.7732419430538416
6972,prevalence,prevalence,NOUN,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.2881534351871095,0.7732419430538416
6973,fifth,fifth,NOUN,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.2881534351871095,0.7732419430538416
6974,solvation,solvation,NOUN,0,5,0.0,0.0015503875968992248,1.0560607871918832,0.30411535062626105,1.2908846663119147,0.2558849819292943,-1.287999336633045,0.19780933395376246
6975,fine,fine,ADJ,3,1,0.002004008016032064,0.000310077519379845,1.8087176208968894,0.17866213990406293,1.6398883681654888,0.20034078514946463,1.8620564250818352,0.06265723623081304
6976,beans,bean,NOUN,5,1,0.0033400133600534404,0.000310077519379845,5.323847216370985,0.021035519088234512,4.828773289735722,0.027988538186475887,1.305787894432769,0.19168833541380914
6977,manufacturers,manufacturer,NOUN,4,2,0.0026720106880427524,0.00062015503875969,2.0365310711428894,0.1535594878498449,1.8555307715134788,0.1731415007001813,1.5948123722410346,0.11082115104042374
6978,contras,contra,NOUN,0,4,0.0,0.00124031007751938,0.6582803870950831,0.4171676884744542,0.7763084331337322,0.3782725352998175,-1.3631810536669053,0.1728904778981242
6979,advise,advise,VERB,1,4,0.0006680026720106881,0.00124031007751938,0.004013201457863536,0.9494879336918634,0.004044647325051248,0.9492906891282429,-0.5625650448886043,0.5737578170472637
6980,…,…,NOUN,6,1,0.004008016032064128,0.000310077519379845,7.268205242277049,0.007018590207117996,6.624872239153276,0.010056435624614134,2.0991850804507806,0.035853567567206285
6981,Hovewer,Hovewer,PROPN,0,4,0.0,0.00124031007751938,0.6582803870950831,0.4171676884744542,0.7763084331337322,0.3782725352998175,-1.3631810536669053,0.1728904778981242
6982,supply,supply,NOUN,8,10,0.005344021376085505,0.0031007751937984496,0.8969405396218781,0.3436033916797908,0.8537253225527306,0.35550059387358657,0.9678118509273338,0.33318793096798294
6983,supplies,supply,NOUN,3,4,0.002004008016032064,0.00124031007751938,0.06301626754006207,0.8017905967888708,0.06155575796856949,0.8040536864174681,0.6345955684585433,0.5257229758417041
6984,install,install,VERB,0,4,0.0,0.00124031007751938,0.6582803870950831,0.4171676884744542,0.7763084331337322,0.3782725352998175,-1.1128023709980857,0.26584998724379466
6985,attendance,attendance,NOUN,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225383,0.4315189241816746
6986,moderately,moderately,ADV,1,5,0.0006680026720106881,0.0015503875968992248,0.11120889790636322,0.7387719981274893,0.1159122548989745,0.733510977595563,-0.7919014971430933,0.42845790923863547
6987,unequally,unequally,ADV,0,4,0.0,0.00124031007751938,0.6582803870950831,0.4171676884744542,0.7763084331337322,0.3782725352998175,-1.1128023709980859,0.26584998724379455
6988,espesially,espesially,ADV,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.2881534351871095,0.7732419430538416
6989,extremelly,extremelly,ADV,1,4,0.0006680026720106881,0.00124031007751938,0.004013201457863536,0.9494879336918634,0.004044647325051248,0.9492906891282429,-0.5625650448886043,0.5737578170472637
6990,vacant,vacant,ADJ,1,4,0.0006680026720106881,0.00124031007751938,0.004013201457863536,0.9494879336918634,0.004044647325051248,0.9492906891282429,-0.5625650448886043,0.5737578170472637
6991,eliminate,eliminate,VERB,4,7,0.0026720106880427524,0.0021705426356589145,0.0013000981352534703,0.97123700981438,0.001296343452636864,0.9712785556239196,0.33253872074821145,0.7394972741192614
6992,weapons,weapon,NOUN,2,4,0.0013360053440213762,0.00124031007751938,0.11121163717644908,0.7387688984002831,0.11591515322434787,0.7335077726587498,0.08587663746049962,0.9315681259242956
6993,attentive,attentive,ADJ,3,9,0.002004008016032064,0.0027906976744186047,0.02572361902259318,0.8725771399537346,0.026059258530152563,0.8717556824240082,-0.49952888132583895,0.6174301290064108
6994,modest,modest,ADJ,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.28815343518710945,0.7732419430538416
6995,German,german,ADJ,5,8,0.0033400133600534404,0.00248062015503876,0.06587596887043487,0.7974388263502509,0.06470341175730165,0.7992107657511912,0.4880448592663857,0.6255407366705767
6996,rhytm,rhytm,NOUN,3,1,0.002004008016032064,0.000310077519379845,1.8087176208968894,0.17866213990406293,1.6398883681654888,0.20034078514946463,1.519961733948762,0.1285875735717013
6997,oriented,orient,VERB,2,7,0.0013360053440213762,0.0021705426356589145,0.052322622109057686,0.8190699253162949,0.053483223539120384,0.8171094003433692,-0.6117017826813933,0.5407645436127627
6998,got,got,VERB,3,4,0.002004008016032064,0.00124031007751938,0.06301626754006207,0.8017905967888708,0.06155575796856949,0.8040536864174681,0.6345955684585433,0.5257229758417041
6999,eager,eager,ADJ,5,9,0.0033400133600534404,0.0027906976744186047,0.004471854373439636,0.9466836634775744,0.004450774087655485,0.9468092915496811,0.3020744814314089,0.7626085942737272
7000,exhausted,exhaust,VERB,1,3,0.0006680026720106881,0.0009302325581395349,0.07116809410598467,0.7896435679066302,0.0689346901394331,0.7928942310025453,-0.2881534351871095,0.7732419430538416
7001,formation,formation,NOUN,3,2,0.002004008016032064,0.00062015503875969,0.8116974341346661,0.3676188792166787,0.7521743315904899,0.38578869649023273,1.3605168077137426,0.1737314022807594
7002,regulating,regulating,NOUN,2,3,0.0013360053440213762,0.0009302325581395349,0.004013698331471316,0.9494848110256604,0.004045149968677275,0.9492875425532621,0.398858686034665,0.6900153754750984
